File,Sent_ID,Sentence,Length,Category,Average Dependency,sub ID,subject,sub_subset_words,sub_subset_length,sub_subset_char_length,sub_direction,obl ID,obl,obl_subset_words,obl_subset_length,obl_subset_char_length,obl_direction 
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,500,सितंबर के बाद यहाँ की जलवायु बहुत अधिक ठंडी हो जाती है ।,13,obl_sv,2.272727272727273,6,जलवायु,"['जलवायु', 'यहाँ की']",2,12,RL,1,सितंबर,"['सितंबर के', 'सितंबर बाद']",2,17,LR
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,517,यहाँ पर उत्तरी अटलांटिक सागर तथा आर्कटिक सागर मिलते हैं ।,11,obl_sv,2.5555555555555554,5,सागर,"['सागर', 'उत्तरी', 'अटलांटिक', 'सागर', 'तथा', 'आर्कटिक']",6,32,RL,1,यहाँ,['यहाँ पर'],1,6,LR
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,522,उत्तरायण सूर्य के समय 21 जून को यहाँ सूर्य नहीं छिपता है तथा चौबीसों घंटे दिन रहता है ।,19,obl_sv,2.4705882352941178,16,दिन,['दिन'],1,3,No Direction,15,घंटे,"['घंटे', 'चौबीसों']",2,11,RL
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,523,ट्राम्सो के पास ही ऊँचे पहाड़ों पर जाने के लिए यहाँ केबल कार चलती है जो 420 मीटर की ऊँचाई तक जाती है ।,24,s_obl_v,2.5,16,जो,['जो'],1,2,No Direction,20,ऊँचाई,"['420', 'मीटर की', 'ऊँचाई तक']",3,16,Both
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,537,इस मंदिर का निर्माण ईसवी 930 में यशोवर्मन ने करवाया था ।,12,obl_sv,2.0,8,यशोवर्मन,['यशोवर्मन ने'],1,10,LR,6,930,"['ईसवी', '930 में']",2,10,Both
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,542,"यह मंदिर काली माता का है, किंतु इसमें स्‍थापित काली माता की मूर्ति अब खंडित हो चुकी है ।",19,s_obl_v,2.764705882352941,14,मूर्ति,"['मूर्ति', 'स्\u200dथापित', 'इसमें', 'काली', 'माता की']",5,29,RL,15,अब,['अब'],1,2,No Direction
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,544,इस मंदिर का निर्माण ग्‍यारहवीं शताब्‍दी में महाराजा गंडदेव ने करवाया था ।,13,obl_sv,2.090909090909091,9,गंडदेव,"['महाराजा', 'गंडदेव ने']",2,15,Both,6,शताब्‍दी,"['ग्\u200dयारहवीं', 'शताब्\u200dदी में']",2,21,Both
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,554,इस मंदिर का निर्माण ईसवी 920 में राजा हर्षवर्मन ने करवाया था ।,13,obl_sv,2.090909090909091,9,हर्षवर्मन,"['राजा', 'हर्षवर्मन ने']",2,15,Both,6,920,"['ईसवी', '920 में']",2,10,Both
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,562,यह भी कहा जाता है कि चंदेल राजा तंत्र - मंत्र में विश्‍वास रखते थे ।,15,s_obl_v,2.923076923076923,8,राजा,"['राजा', 'चंदेल']",2,9,RL,11,मंत्र,"['तंत्र', 'मंत्र में']",2,13,Both
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,566,"सिंगापुर के प्रमुख दर्शनीय स्थलों में यहाँ के तीन संग्रहालय, जूरोंग बर्ड पार्क, रेप्टाइल पार्क, जूलॉजिकल गार्डन, साइंस सेंटर, सेंटोसा द्वीप, पार्लियामेंट हाउस, हिन्दू, चीनी व बौद्ध मंदिर तथा चीनी व जापानी बाग देखने लायक हैं ।",37,obl_sv,5.428571428571429,10,संग्रहालय,"['संग्रहालय', 'यहाँ के', 'तीन', 'पार्क', 'जूरोंग', 'बर्ड', 'पार्क', 'रेप्टाइल', 'गार्डन', 'जूलॉजिकल', 'सेंटर', 'साइंस', 'द्वीप', 'सेंटोसा', 'हाउस', 'पार्लियामेंट', 'मंदिर', 'हिन्दू', 'चीनी', 'बौद्ध', 'व', 'बाग', 'तथा', 'चीनी', 'जापानी', 'व']",26,136,LR,5,स्थलों,"['सिंगापुर के', 'प्रमुख', 'दर्शनीय', 'स्थलों में']",4,32,RL
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,578,"पुराणों के अनुसार जब राजा दक्ष ने यज्ञ का आयोजन किया, तो उन्होंने सारे देवताओं को निमंत्रण भेजे ।",19,obl_sv,2.8823529411764706,14,उन्होंने,['उन्होंने'],1,8,No Direction,13,तो,"['तो', 'किया', 'पुराणों के', 'पुराणों अनुसार', 'जब', 'राजा', 'दक्ष ने', 'आयोजन', 'यज्ञ का']",9,51,RL
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,579,बस अपने जामाता शिव और बेटी सती को उन्होंने इसकी कोई सूचना नहीं दी ।,15,obl_sv,3.5384615384615383,9,उन्होंने,['उन्होंने'],1,8,No Direction,1,बस,['बस'],1,2,No Direction
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,581,नाराज शिव उनके शव को ले कर यहाँ - वहाँ घूमते रहे ।,12,s_obl_v,2.1,2,शिव,"['शिव', 'नाराज']",2,8,RL,10,वहाँ,"['वहाँ', 'यहाँ']",2,8,RL
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,582,उनके शरीर के अंग जहाँ - जहाँ गिरे वहाँ पर शक्तिपीठ की स्थापना हुई ।,14,s_obl_v,1.75,4,अंग,"['अंग', 'उनके', 'शरीर के']",3,13,RL,5,जहाँ,"['जहाँ', 'जहाँ']",2,8,LR
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,583,कामाख्या में देवी सती का योनि भाग गिरा जो प्रजनन अंग है और इसलिए इस मंदिर की बहुत अधिक महत्ता है ।,22,obl_sv,2.85,7,भाग,"['भाग', 'देवी', 'सती का', 'योनि', 'अंग', 'जो', 'प्रजनन', 'है']",8,29,RL,1,कामाख्या,['कामाख्या में'],1,11,LR
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,585,गुफा में प्राकृतिक रूप से नमी रहती है और योनि भाग से बूँद - बूँद पानी गिरता रहता है ।,19,obl_sv,2.588235294117647,16,पानी,"['पानी', 'बूँद', 'बूँद']",3,12,RL,11,भाग,"['योनि', 'भाग से']",2,9,Both
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,593,गुवाहटी भारत के सभी प्रमुख शहरों से जुड़ा है ।,10,s_obl_v,2.375,1,गुवाहटी,['गुवाहटी'],1,7,No Direction,6,शहरों,"['भारत के', 'सभी', 'प्रमुख', 'शहरों से']",4,22,RL
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,632,इस फिल्म में उनके हीरो अजय देवगन बने है ।,10,obl_sv,1.875,5,हीरो,"['हीरो', 'उनके']",2,8,RL,2,फिल्म,"['इस', 'फिल्म में']",2,10,Both
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,633,चूंकि अपहरण का प्रीमियर यहां पर होना था इसीलिए बिपाशा की उपस्थिति इस समारोह में काफी अहम थी ।,19,s_obl_v,3.0,4,प्रीमियर,"['प्रीमियर', 'अपहरण का']",2,15,RL,5,यहां,['यहां पर'],1,6,LR
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,640,देवानंद ने बताया कि उनकी यह फिल्म ३० नवंबर को रिलीज होगी ।,13,s_obl_v,3.090909090909091,7,फिल्म,"['फिल्म', 'उनकी', 'यह']",3,11,RL,9,नवंबर,"['३०', 'नवंबर को']",2,9,Both
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,645,"सूत्रों के अनुसार माओवादियों ने राज्य में विभिन्न चरणों में पंचायत चुनाव कराने का निर्णय लिया है, लेकिन यह केंद्रीय चुनाव आयोग द्वारा कराए जाने वाले किसी चुनाव के समान नहीं होगा ।",33,s_obl_v,4.258064516129032,20,यह,['यह'],1,2,No Direction,29,चुनाव,"['कराए', 'केंद्रीय', 'आयोग द्वारा', 'जाने', 'वाले', 'किसी', 'चुनाव के', 'चुनाव समान']",8,50,Both
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,651,अर्जुन मुंडा सरकार ने घोषणा की है कि वह इस वर्ष के अंत तक पंचायत चुनाव करा सकती है ।,20,s_obl_v,2.7777777777777777,9,वह,['वह'],1,2,No Direction,13,अंत,"['इस', 'वर्ष के', 'अंत तक']",3,13,Both
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,656,यह प्रतियोगिता मलेशिया में हुई ।,6,s_obl_v,1.75,2,प्रतियोगिता,"['प्रतियोगिता', 'यह']",2,13,RL,3,मलेशिया,['मलेशिया में'],1,10,LR
