File,Sent_ID,Sentence,Length,Category,Average Dependency 
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_4214_gold.conllu,57,सेल बहुत अच्छी थी तो वो निकल गया वहाँ से ।,11,sv_obl,1.6666666666666667
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_4214_gold.conllu,74,और 2 घंटे उस में वेस्ट हो गए ।,9,s_obl_v,2.4285714285714284
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_4214_gold.conllu,127,उस की बड़ी बहन साथ में रहती है ।,9,s_obl_v,1.7142857142857142
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_4214_gold.conllu,130,फिर वापस आए तो संडे तो पूरा ऐसा निकल गया ।,11,s_obl_v,2.5555555555555554
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_4214_gold.conllu,143,पता है बहुत बार कहता है इंडिया के लिए भी अपन वहीं रहे तो अच्छा है यार ।,18,s_obl_v,3.0625
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_4214_gold.conllu,157,तो वो आए 6 बजे फिर पिज़्ज़ा ले के पार्क में गए ।,13,sv_obl,2.727272727272727
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_4214_gold.conllu,171,फिर 1 बजे के बाद मोनी सोया ।,8,obl_sv,2.5
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_4214_gold.conllu,205,सब घरों में 2 होते हैं ना ।,8,obl_sv,1.5
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_4214_gold.conllu,268,हम सोच रहे थे हम आएँगे जब तभी करेंगे शॉपिंग ।,11,sv_obl,1.8888888888888888
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_4214_gold.conllu,293,अच्छा प्राइस पूछना और फिर मैं ह्यूस्टन में पूछूँगी ।,10,s_obl_v,3.0
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_4214_gold.conllu,313,जिस में सब कुछ होता है ।,7,obl_sv,1.6
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_4214_gold.conllu,363,पर सोच रहे थे अगर हम अभी गए ।,9,s_obl_v,2.2857142857142856
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_4214_gold.conllu,414,अभी वो भी यूज़ कर ले ।,7,obl_sv,2.0
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_4214_gold.conllu,482,अगर तुम लेबर डे टाइम पे आ जाओ तो मज़ा आए यार ।,13,s_obl_v,2.272727272727273
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_4214_gold.conllu,486,हम ऑगस्ट के एंड में शायद आ सकते हैं ।,10,s_obl_v,2.125
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_4214_gold.conllu,494,साउथवेस्ट फिल्ली से नहीं जाता है ।,7,s_obl_v,2.0
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_4214_gold.conllu,496,वो खाली साउथवेस्ट में ही होता है ।,8,s_obl_v,2.1666666666666665
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_4214_gold.conllu,497,ईस्टर्न कोस्ट से नहीं जाता है कुछ ।,8,obl_vs,1.5
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_4214_gold.conllu,512,और सुन हमारे पास 1 वो आया है ।,9,obl_sv,2.0
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_4214_gold.conllu,532,तो अगर तुम कहीं वेकेशन जा रहे हो तो मैं तुम को मेल कर देती हूँ ।,17,s_obl_v,3.3333333333333335
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_4214_gold.conllu,535,क्योंकि अभी पता नहीं ये इमीग्रेशन का भी चक्कर चलेगा अभी ।,12,sv_obl,2.0
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_4214_gold.conllu,540,तो उस का थोड़ा टाइम लगेगा ।,7,obl_sv,2.4
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_4214_gold.conllu,559,और पहले तो सोचा न्यूयोर्क गए थे तो फ़ॉर्म्स ले के आए थे ।,15,s_obl_v,2.6153846153846154
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_4214_gold.conllu,603,नहीं तो फ़िर सेप्टेम्बर को सब ख़तम हो जाएगा तो तब से जब तक तुम जाओ सब बंद कर के यहाँ रहो ।,24,obl_sv,3.5454545454545454
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_4214_gold.conllu,638,मतलब अगर हम पर्सन में जा के ।,8,s_obl_v,2.6666666666666665
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_4214_gold.conllu,684,और मेरा तो दिन भर वो चलता ही है ।,10,obl_sv,2.125
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_4214_gold.conllu,731,इन को समझाने में 12 बज जाती है ।,9,obl_sv,1.5714285714285714
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_4214_gold.conllu,740,मतलब मैं ने तो पैसे के लिए नहीं माँगा ।,10,s_obl_v,3.25
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_4214_gold.conllu,747,तो उस से पैसा आ रहा है ।,8,obl_sv,2.0
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_4214_gold.conllu,750,नहीं मैं तो ऑगस्ट में ग्रेजुएट कर रही हूँ ।,10,s_obl_v,2.5
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_4214_gold.conllu,786,रस्ते में ब्रेक जर्नी नहीं पड़ेगी ।,7,obl_sv,2.0
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_4214_gold.conllu,787,अच्छा तुम तो इधर से जा रहे हो ।,9,s_obl_v,2.2857142857142856
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_4214_gold.conllu,801,हालाकि मम्मी ने पूछा तो मैं ने कहा अभी तो उस का डिसर्टेशन ही नहीं ख़तम हुआ है ।,19,obl_sv,2.7058823529411766
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_4214_gold.conllu,815,तो उस में बहुत टाइम चला गया ।,8,obl_sv,2.1666666666666665
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_4214_gold.conllu,859,और अभी फर्स्ट ईयर का रिज़ल्ट निकला है ।,9,obl_sv,2.4285714285714284
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_4214_gold.conllu,882,पर बाबा के अंडर उन्होंने जोईन किया था ।,9,obl_sv,2.5714285714285716
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_4214_gold.conllu,885,हम आ जाएँगे वहाँ ।,5,sv_obl,1.3333333333333333
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_4214_gold.conllu,889,माँ 1 2 दिन में आने वाले हैं ।,9,s_obl_v,1.8571428571428572
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_4214_gold.conllu,893,और कैलकटा के फ़ोन में मैं करती रहती हूँ ।,10,obl_sv,2.125
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_4214_gold.conllu,896,कि वहाँ रिंग ही नहीं पहुँचता है ।,8,obl_sv,2.5
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_4214_gold.conllu,910,घर बेचने के चक्कर में काफ़ी वो हुआ ।,9,obl_sv,1.5714285714285714
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_4214_gold.conllu,912,गर्मी भी बहुत होगी कलकत्ते में ना ।,8,sv_obl,1.5
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_4214_gold.conllu,920,लाइक पुरे दिन थकान ही रहती है ।,8,obl_sv,2.1666666666666665
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_4214_gold.conllu,968,तो उन लोग पीछे पड़े हुए हैं कि अपन सब चलते हैं डिनर पे ।,15,sv_obl,2.0
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_4284_gold.conllu,3,अभी रिकॉर्डिंग शुरू हो रहा है ।,7,obl_sv,1.8
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_4284_gold.conllu,10,पापा अभी तक भेजे नहीं है ।,7,s_obl_v,1.8
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_4284_gold.conllu,41,लेकिन उस को तो बहुत पहले ही मिल गया है ।,11,s_obl_v,2.5555555555555554
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_4284_gold.conllu,42,और बस अभी मम्मी बोल रही थी कि सिर दर्द अभी फिर से थोड़ा शुरू हो रहा है ।,19,s_obl_v,3.235294117647059
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_4284_gold.conllu,62,तो आप राजेश के एड्रेस पर भेज दीजिएगा ।,9,s_obl_v,2.5714285714285716
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_4284_gold.conllu,65,हम लोग यहाँ मनाएँगे ।,5,s_obl_v,1.3333333333333333
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_4284_gold.conllu,75,आप लोग जैसा ठीक समझें ।,6,s_obl_v,1.75
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_4284_gold.conllu,101,और इसलिए बोले इस का बहुत बड़ा इशू अभी नहीं होना चाहिए ।,13,s_obl_v,2.272727272727273
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_4284_gold.conllu,107,क्या कुछ डिस्टर्बेंस हुआ ।,5,obl_sv,1.6666666666666667
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_4284_gold.conllu,130,ऐसे ही समझा रहे थे मम्मी पापा ।,8,obl_vs,1.6666666666666667
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_4284_gold.conllu,139,जिस दिन वो न्यूज़ आया था लास्ट वेन्स्डे को जिस दिन हम को ये सब पता चला था उस दिन भी बहुत मन कर रहा था बात करने का ।,30,obl_sv,2.6785714285714284
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_4284_gold.conllu,147,हाँ तो बस पापा तो ये ही बोले कि इस मंथ का पापा का इंटरेस्ट चला जाएगा इसलिए पापा नहीं भेजे हैं ।,23,obl_sv,3.0476190476190474
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_4284_gold.conllu,153,इंडियन ऑइल कॉर्परेशन के नाम पे ड्राफ़्ट बनता है ।,10,obl_sv,1.375
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_4284_gold.conllu,201,अगर तुम किसी दोस्त के साथ रह रहे हो तो तुम्हें ऑब्ज़र्व करना पड़ता है ।,17,s_obl_v,2.7333333333333334
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_4284_gold.conllu,217,कॉल आ रहा है अभी ।,6,sv_obl,1.75
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_4284_gold.conllu,221,जब आप रिकॉर्डिंग कर रहे हैं तब आप 1 दूसरे कॉल को क्यों ले रहे हैं ।,17,obl_sv,2.4
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_4284_gold.conllu,226,जब तुम रिकॉर्ड कर रही हो तुम जो भी पर्पस के लिए है उस पर्पस को फ़ुल्फ़िल करो ।,19,obl_sv,3.176470588235294
