File,Sent_ID,Sentence,Length,Category,Average Dependency,sub ID,subject,sub_subset_words,sub_subset_length,sub_subset_char_length,sub_direction,obl ID,obl,obl_subset_words,obl_subset_length,obl_subset_char_length,obl_direction 
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6523_gold.conllu,724,अभी तो ये ही चलता है ।,7,obl_sv,1.8,3,ये,"['ये', 'ही']",2,4,LR,1,अभी,"['अभी', 'तो']",2,5,LR
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6523_gold.conllu,729,इस समय तो खैर हमें जाना ही था ये जो इतना [incomprehensible] हो गया ना ।,16,obl_sv,2.0714285714285716,5,हमें,['हमें'],1,4,No Direction,2,समय,"['समय', 'इस', 'तो']",3,7,Both
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6523_gold.conllu,753,फ़ोन भी मैं इसीलिए नहीं कर रही थी ।,9,s_obl_v,2.142857142857143,3,मैं,['मैं'],1,3,No Direction,4,इसीलिए,['इसीलिए'],1,6,No Direction
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6523_gold.conllu,782,यहाँ पूछ लेते हैं लोग ।,6,obl_vs,1.75,5,लोग,['लोग'],1,3,No Direction,1,यहाँ,['यहाँ'],1,4,No Direction
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6523_gold.conllu,785,हो सकता है कोई थोड़े दिन में आ जाए ।,10,s_obl_v,2.375,4,कोई,['कोई'],1,3,No Direction,6,दिन,"['थोड़े', 'दिन में']",2,10,Both
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6523_gold.conllu,792,मतलब वहाँ जा सकती हो ना कोई मंदिर वंदिर होगा आस पास ना ।,14,sv_obl,2.25,8,मंदिर,"['मंदिर', 'कोई', 'वंदिर']",3,13,Both,12,पास,"['पास', 'आस']",2,5,RL
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6523_gold.conllu,796,मैं ने देखा कि शॉपिंग मॉल में मिले थे पर वो उधर हो गयी ।,15,s_obl_v,2.230769230769231,11,वो,['वो'],1,2,No Direction,12,उधर,['उधर'],1,3,No Direction
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6523_gold.conllu,819,लेकिन ग्रोसरी स्टोर में तो सभी जाएंगे ।,8,obl_sv,2.5,6,सभी,['सभी'],1,3,No Direction,3,स्टोर,"['ग्रोसरी', 'स्टोर में', 'तो']",3,17,LR
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6523_gold.conllu,838,नताशा पता नहीं कैसे करेगी ।,6,s_obl_v,2.25,1,नताशा,['नताशा'],1,5,No Direction,4,कैसे,['कैसे'],1,4,No Direction
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6523_gold.conllu,855,यहाँ पे तो कम ही बोलते हैं ना बच्चे ।,10,obl_vs,2.125,9,बच्चे,['बच्चे'],1,5,No Direction,1,यहाँ,"['यहाँ पे', 'तो']",2,8,LR
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6523_gold.conllu,866,अभी नहीं करा इस ने शुरू ।,7,obl_vs,1.6,4,इस,['इस ने'],1,4,LR,1,अभी,['अभी'],1,3,No Direction
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6523_gold.conllu,895,कई बच्चे होते भी ऐसे हैं ना ।,8,sv_obl,2.0,2,बच्चे,"['बच्चे', 'कई']",2,7,RL,5,ऐसे,['ऐसे'],1,3,No Direction
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6523_gold.conllu,912,जैसा अमित बोलेगा वैसा बोलेगी ।,6,obl_sv,1.25,2,अमित,['अमित'],1,4,No Direction,1,जैसा,['जैसा'],1,4,No Direction
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6523_gold.conllu,931,लेकिन हिंदी बोलती ऐसी थी जैसे कोई अमेरिकन बोलेगा तो मतलब ।,12,obl_vs,1.9,11,मतलब,['मतलब'],1,4,No Direction,6,जैसे,['जैसे'],1,4,No Direction
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6523_gold.conllu,943,चलो हो सकता है हम लोग इंडिया में मिले ।,10,s_obl_v,2.25,6,लोग,"['लोग', 'हम']",2,5,RL,7,इंडिया,['इंडिया में'],1,9,LR
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6523_gold.conllu,985,शुरू में तो लोग कर लेते हैं ।,8,obl_sv,1.8333333333333333,4,लोग,['लोग'],1,3,No Direction,1,शुरू,"['शुरू में', 'तो']",2,9,LR
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6523_gold.conllu,1026,मैं सो रही थी बिस्तर पे ।,7,sv_obl,1.6,1,मैं,['मैं'],1,3,No Direction,5,बिस्तर,['बिस्तर पे'],1,8,LR
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6523_gold.conllu,1042,जब तक दूध पीने वाले होते हैं तो भी क्या मतलब जो कुछ कपड़े होते हैं धोये ही जाते हैं ।,21,obl_sv,2.6315789473684212,4,पीने,"['दूध', 'पीने वाले']",2,11,Both,1,जब,['जब तक'],1,4,LR
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6523_gold.conllu,1062,एड्रेस तो में ही आया ना ।,8,s_obl_v,2.1666666666666665,1,एड्रेस,"['एड्रेस', 'तो']",2,8,LR,3,कार्ड,"['कार्ड में', 'ही']",2,10,LR
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6523_gold.conllu,1092,कैनाडा सीए होगा ना ।,5,s_obl_v,1.3333333333333333,1,कैनाडा,['कैनाडा'],1,6,No Direction,2,सीए,['सीए'],1,3,No Direction
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6579_gold.conllu,18,वो करीब 5 दिन में चला जाएगा ।,8,s_obl_v,2.0,1,वो,['वो'],1,2,No Direction,4,दिन,"['करीब', '5', 'दिन में']",3,11,RL
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6579_gold.conllu,44,तो शायद वो आज रात से या कल से मूवइन हो जाएगा ।,13,s_obl_v,3.8181818181818183,3,वो,['वो'],1,2,No Direction,5,रात,"['आज', 'रात से', 'या', 'कल से']",4,13,LR
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6579_gold.conllu,66,एनीवे संजय इस वीकेंड आ रहा है ।,8,s_obl_v,2.0,2,संजय,['संजय'],1,4,No Direction,4,वीकेंड,"['वीकेंड', 'इस']",2,8,RL
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6579_gold.conllu,79,संजय किस लिए आ रहा है ।,7,s_obl_v,1.8,1,संजय,['संजय'],1,4,No Direction,2,किस,['किस लिए'],1,6,LR
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6579_gold.conllu,98,तो उधर चपटे और ये देसी भरे हुए हैं ।,10,obl_sv,3.0,3,चपटे,"['चपटे', 'देसी', 'और', 'ये']",4,12,LR,2,उधर,['उधर'],1,3,No Direction
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6579_gold.conllu,103,मैं सोच रहा था कि गुजराती लोग ज़्यादा मोटेल वगैरह में होते हैं ।,14,s_obl_v,3.1666666666666665,7,लोग,"['लोग', 'गुजराती']",2,10,RL,9,मोटेल,"['वगैरह', 'मोटेल में']",2,13,LR
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6579_gold.conllu,133,क्योंकि अपना तो फ़िर से शुरू हो गया यहाँ पर ।,11,sv_obl,2.3333333333333335,2,अपना,"['अपना', 'तो']",2,6,LR,9,यहाँ,['यहाँ पर'],1,6,LR
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6579_gold.conllu,137,कल इस ने फ़ोन किया था ।,7,obl_sv,2.0,2,इस,['इस ने'],1,4,LR,1,कल,['कल'],1,2,No Direction
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6579_gold.conllu,142,और बाद में अमित का फ़ोन आया था ।,9,obl_sv,2.4285714285714284,6,फ़ोन,"['फ़ोन', 'अमित का']",2,9,RL,2,बाद,['बाद में'],1,6,LR
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6579_gold.conllu,218,एचवन हो सकता है उस में ।,7,sv_obl,1.6,1,एचवन,['एचवन'],1,4,No Direction,5,उस,['उस में'],1,5,LR
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6579_gold.conllu,311,नहीं साथ में आया था माइक्रोसॉफ्ट ।,7,obl_vs,1.8,6,माइक्रोसॉफ्ट,['माइक्रोसॉफ्ट'],1,12,No Direction,2,साथ,['साथ में'],1,6,LR
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6579_gold.conllu,314,माइक्रोसॉफ्ट वर्ज़न कुछ 3 का होगा ।,7,s_obl_v,1.8,2,वर्ज़न,"['वर्ज़न', 'माइक्रोसॉफ्ट']",2,18,RL,4,3,"['कुछ', '3 का']",2,6,Both
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6579_gold.conllu,334,तो विंडोज़ 95 में वो सिर्फ़ अपग्रेड हो गया है ।,11,obl_sv,2.5555555555555554,5,वो,['वो'],1,2,No Direction,3,95,"['विंडोज़', '95 में']",2,11,Both
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6579_gold.conllu,364,तो ने टार्गेट से लिया था ।,8,s_obl_v,2.3333333333333335,2,मैं,['मैं ने'],1,5,LR,4,टार्गेट,['टार्गेट से'],1,9,LR
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6579_gold.conllu,390,क्योंकि वो चीज़ जो है वो उस में इतनी जल्दी बदलती है ।,13,s_obl_v,2.0,6,वो,"['वो', 'चीज़', 'क्योंकि', 'वो', 'जो', 'है']",6,18,RL,7,उस,['उस में'],1,5,LR
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6579_gold.conllu,398,क्या चल रह है नॉर्मल में ।,8,sv_obl,1.6666666666666667,2,क्या,['क्या'],1,4,No Direction,6,नॉर्मल,['नॉर्मल में'],1,9,LR
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6579_gold.conllu,418,तो लाइक मेरा पूरा 3 दिन उस के साथ ही गुज़रा ।,12,s_obl_v,4.0,6,दिन,"['दिन', 'मेरा', 'पूरा', '3']",4,12,RL,7,उस,"['उस के', 'उस साथ', 'ही']",3,11,LR
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6579_gold.conllu,423,तो हम लोग वहाँ गए ।,6,s_obl_v,2.0,3,लोग,"['लोग', 'हम']",2,5,RL,4,वहाँ,['वहाँ'],1,4,No Direction
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6579_gold.conllu,433,फिर मैं ने भी उन को बोला कि स्प्रिंग हमारे वहाँ होता है ना इंडिया नाइट वगैरह ।,18,s_obl_v,2.5,9,स्प्रिंग,['स्प्रिंग'],1,8,No Direction,11,वहाँ,"['वहाँ', 'हमारे']",2,9,RL
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6579_gold.conllu,452,मंडे मॉर्निंग चले गए वो ।,6,obl_vs,1.25,5,वो,['वो'],1,2,No Direction,2,मॉर्निंग,"['मॉर्निंग', 'मंडे']",2,12,RL
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6579_gold.conllu,467,उस में गुलज़ार ने साइन की थी अपनी और उसने डॉक्टर को प्रेज़ेंट किया था साइन के साथ ।,19,sv_obl,2.5294117647058822,10,उसने,['उसने'],1,4,No Direction,16,साइन,"['साइन के', 'साइन साथ']",2,13,LR
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6579_gold.conllu,469,तो मैं ने बोला कि मैं भी अब नेक्स्ट टाइम जाऊँगा तो मैं किताब ले के जाऊँगा गुलज़ार के पास ।,21,sv_obl,3.1052631578947367,13,मैं,['मैं'],1,3,No Direction,18,गुलज़ार,"['गुलज़ार के', 'गुलज़ार पास']",2,17,LR
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6579_gold.conllu,496,इतना उन को क्वाइट लगा तो उन्होंने बोला कि मैं सोच रहा हूँ कि मैं भी यहाँ जॉब करने आ जाऊँ 2 3 साल के लिए ।,27,sv_obl,2.32,15,मैं,"['मैं', 'भी']",2,5,LR,24,साल,"['3', '2', 'साल के', 'साल लिए']",4,13,LR
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6585_gold.conllu,3,ये रिसर्च के लिए हो रहा है सब ।,9,obl_vs,2.2857142857142856,8,सब,['सब'],1,2,No Direction,2,रिसर्च,"['रिसर्च के', 'रिसर्च लिए']",2,17,LR
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase1\Phase1_gold\hi_6585_gold.conllu,30,ओहायो स्टेट में नहीं कर रहा कोई ।,8,obl_vs,1.5,7,कोई,['कोई'],1,3,No Direction,2,स्टेट,"['ओहायो', 'स्टेट में']",2,13,Both
