File,Sent_ID,Sentence,Length,Category,dep_Length,Dependency Length 
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_2156_gold.conllu,1051,अभी उस की आईटी की 93 को मेल आई थी ना ।,12,nmod,4,2.2
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_2156_gold.conllu,1069,सीधा साधा क्या था मतलब था तो वो ही [incomprehensible] जैसे [incomprehensible] होते हैं बाकी के ।,17,nmod,2,2.2
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_2156_gold.conllu,1074,जयपूरिया का पढ़ा हुआ था तो थोड़ा [incomprehensible] सा था ।,11,nmod,2,1.8888888888888888
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_2156_gold.conllu,1094,तुम्हारी मास्टर्ज़ खत्म हो गई बेसिकली ।,7,nmod,1,1.4
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_2156_gold.conllu,1117,और गरुड़ साहब के क्या हाल चाल हैं ।,9,nmod,3,2.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_2156_gold.conllu,1127,साले मैं ने अपना नाम वाम डाल दिया इस में ।,11,nmod,1,2.2222222222222223
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_2156_gold.conllu,1129,अपना नाम वाम डाल दिया है ।,7,nmod,1,1.4
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_2156_gold.conllu,1139,कैलटेक न्यूरो साइंस बहुत बकचोद है यार ।,8,nmod,1,1.5
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_2156_gold.conllu,1166,मतलब एमडी डॉक्टर बन के निकलोगे ।,7,nmod,1,2.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_2156_gold.conllu,1169,तो एमडी वाला प्रोग्रैम क्यों नहीं करते हो यार तुम ।,11,nmod,2,2.3333333333333335
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_2156_gold.conllu,1170,यार एमडी वाले प्रोग्रैम में पैसा चाहिए होता है ।,10,nmod,2,2.125
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4115_gold.conllu,4,और बस अभी मोने का 1 दोस्त आया हुआ है ।,11,nmod,2,3.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4115_gold.conllu,16,पता है ये 2 3 बारे मैं ने नोट किया कि ये इस के साथ वालो के साथ तो खेलता है अच्छे से ।,24,nmod,3,3.409090909090909
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4115_gold.conllu,18,क्योंकि इस की प्रिटेंस वो लोग समझते नहीं हैं बराबर वाले ।,12,nmod,2,2.1
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4115_gold.conllu,68,और खुद का वो फ़मिलीएरिटी है पूल से तो डर तो लगता ही नहीं है मूँह अंदर डालने में और वो सब तो ।,24,nmod,2,2.272727272727273
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4115_gold.conllu,88,वो कहते हैं नहीं हमारी टीम में मत जाओ ।,10,nmod,1,2.5
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4115_gold.conllu,138,पूरे साल हम लोगों ने इतना इस का इशु बनाया है कि ये कॉन्शियस इतना है ।,17,nmod,2,2.3333333333333335
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4115_gold.conllu,144,तो मेरा ही ऐटिट्यूड बदलने से मुझे ही अच्छा लगता है ।,12,nmod,2,2.5
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4115_gold.conllu,146,क्योंकि बाकी जो बच्चे हैं इंडियन जो मोने की एज के हैं बिट्वीन 6 माइनस प्लस वो तो इस से आराम से 2 साल बिहाइंड हैं ।,27,acl:relcl,10,2.76
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4115_gold.conllu,193,बोट का एक्साइटमेंट कम हो गया ।,7,nmod,2,1.4
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4115_gold.conllu,194,हमारे वीकेंड पे जबरदस्त ट्रैजेडी हुई यार ।,8,nmod,1,1.5
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4115_gold.conllu,213,फ़ोर्थ ऑफ़ जुलाई वीकेंड में ट्यूबिंग ही करते हैं सब ।,11,nmod,3,1.6666666666666667
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4115_gold.conllu,221,उन्होंने बोला कि नैचरल रिवर में मत करना क्योंकि तुम्हारा बच्चा छोटा है ।,14,nmod,1,2.5833333333333335
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4115_gold.conllu,252,तो पता है जब हम देख रहे थे हमारा कैम्पसाइट रिवर पे ही था ।,15,nmod,1,1.9230769230769231
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4115_gold.conllu,263,तो उस को बैठाया और हम भी हमारे उस में बैठ गए ।,13,nmod,1,2.727272727272727
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4115_gold.conllu,293,1 हाथ से मोने का ट्यूब पकड़ा हुआ था ।,10,nmod,2,1.75
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4115_gold.conllu,299,तो हिरेन तो 1 हाथ में मोने कि ट्यूब पकड़ के और समहाउ पकड़ लिया उन्होंने कोस्ट ।,18,nmod,2,3.25
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4115_gold.conllu,307,हिरेन का चश्मा गिर गया ।,6,nmod,2,1.25
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4115_gold.conllu,314,उस ने इमीडीएटली ग्रैब कर लिया और पकड़ के मेरे को उस के हाथ में वो था फ़्लोट बचाने का ।,21,nmod,2,2.0526315789473686
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4115_gold.conllu,320,तब तक मेरे पानी सब भर गया था ।,9,nmod,1,1.8571428571428572
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4115_gold.conllu,342,तो अब फ़िर जब तेरी बोट आई ना तो मेरा तो बिलकुल ही एक्साइटमेंट नहीं था ।,17,nmod,1,2.6
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4115_gold.conllu,346,और हिरेन भैया का चश्मा कहाँ पानी में गया ।,10,nmod,3,2.75
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4115_gold.conllu,382,इन लोग तो मानू ड्रिंक भी कर रहे थे और आइस कूलर भी था 1 के ट्यूब में बंधा हुआ और ।,22,nmod,2,2.15
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4115_gold.conllu,406,बच्चों के उस में होती है ।,7,nmod,2,1.4
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4115_gold.conllu,436,सी हिरेन की ट्यूब थोड़ी छोटी थी तो उस में से पानी नहीं निकल पा रहा था ।,18,nmod,2,3.1875
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4115_gold.conllu,450,सिर्फ़ जो 2 सेकेंड जब ये मुझे लगा कि मैं मर जाऊँगी ही वर्स्ट था यार ।,19,nmod,5,2.0588235294117645
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4115_gold.conllu,491,नहीं खाली गश मतलब क्या है ।,7,nmod,2,1.6
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4115_gold.conllu,495,जैसे तुम्हारे घर से और रोड क्रॉस करें जहाँ तक ।,11,nmod,1,2.4444444444444446
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4115_gold.conllu,547,ओर जैसे हाथ यूज़ कर के ।,7,nmod,2,1.4
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4115_gold.conllu,588,डिसर्टेशन का काम हो रहा है ।,7,nmod,2,1.4
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4115_gold.conllu,656,अब बस वो ही कि उन की तरफ़ से कुछ आए ।,12,nmod,2,2.6
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4115_gold.conllu,661,और वीकेंड पे मिट्ठु मामा के वहाँ गए थे ।,10,nmod,3,2.5
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4115_gold.conllu,670,बस सैटर्डे रात को गए ।,6,nmod,1,2.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4115_gold.conllu,680,तुम उन के घर से ट्रैवल कैसे करते थे ।,10,nmod,2,2.375
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4115_gold.conllu,683,हाँ उन के घर से 5 7 मिनट दूर है स्टेशन ।,12,nmod,2,2.3
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4115_gold.conllu,693,जाना मतलब 9 डॉलर दोनों का मिला के ।,9,nmod,1,1.5714285714285714
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4115_gold.conllu,740,तो तुम लोग फ़्राइडे को नहीं गए थे ।,9,nmod,1,2.4285714285714284
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4115_gold.conllu,745,और शाम को उन के घर गए ।,8,nmod,2,2.6666666666666665
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4115_gold.conllu,746,तो शाम का खाना बनाया ।,6,nmod,2,2.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4115_gold.conllu,763,मतलब ऊनो टाइप अच्छा रेस्टोरेंट है ।,7,nmod,1,1.8
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4115_gold.conllu,783,संडे रात को बार्बेक्यू किया ।,6,nmod,1,1.5
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4115_gold.conllu,788,सैटर्डे रात को पिज़्ज़ा ।,5,nmod,1,1.3333333333333333
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4115_gold.conllu,813,बॉम्बे में जैसे क्लब्ज़ होते हैं ना वैसा 1 रेस्टुरेन्ट था ।,12,nmod,2,1.6
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4115_gold.conllu,854,और मधु की नौकरी करने का भी नहीं है ।,10,nmod,2,2.5
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4115_gold.conllu,869,कुछ 10000 डॉलर पर ईयर ऐसा कुछ ।,8,nmod,4,1.5
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4115_gold.conllu,903,वो जो उन के ड्रॉइंग रूम से ट्रीज़ दिखते हैं ना ।,12,nmod,2,2.8
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4115_gold.conllu,904,वो ही वाला पार्ट ओवरलुकिंग है ।,7,nmod,3,1.6
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4115_gold.conllu,927,उन के पैसे का मेरे को नहीं समझ में आता ।,11,nmod,2,2.5555555555555554
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4115_gold.conllu,975,और विक्कु के वो हो गया ।,7,nmod,2,1.8
